,Airline,Destination,Duration,Total_Stops,Price,Dep_Hour,Dep_Day,Dep_Min,Journey_DOW,Source_Banglore,Source_Kolkata,Source_Delhi,Source_Chennai,Source_Mumbai
8478,8,1,205,2,18797.0,13,3,30,0,0,0,0,0,1
8479,3,1,90,0,2754.0,12,6,0,2,0,0,0,0,1
8480,2,3,150,0,4409.0,22,6,50,2,0,1,0,0,0
8481,3,4,195,0,5021.0,14,27,20,5,0,0,1,0,0
8482,11,1,90,0,8040.0,6,3,30,1,0,0,0,0,1
8483,8,4,615,1,10454.0,9,15,0,5,0,0,1,0,0
8484,9,4,525,1,10197.0,3,15,50,2,0,0,1,0,0
8485,8,2,165,0,5228.0,6,5,10,3,1,0,0,0,0
8486,11,4,300,1,14714.0,14,6,0,4,0,0,1,0,0
8487,8,2,165,0,7276.0,6,15,10,4,1,0,0,0,0
8488,3,4,355,1,7731.0,2,27,35,2,0,0,1,0,0
8489,2,3,215,1,6857.0,19,18,55,5,0,1,0,0,0
8490,8,2,180,0,6961.0,5,18,45,1,1,0,0,0,0
8491,11,4,1060,2,7791.0,10,21,45,3,0,0,1,0,0
8492,3,2,170,0,4777.0,10,21,10,3,1,0,0,0,0
8493,11,4,550,1,16289.0,19,3,15,1,0,0,1,0,0
8494,11,3,585,1,12681.0,18,4,55,4,0,1,0,0,0
8495,3,2,175,0,4823.0,18,27,25,5,1,0,0,0,0
8496,11,4,1615,2,13014.0,9,6,40,4,0,0,1,0,0
8497,11,4,715,1,5406.0,7,4,5,1,0,0,1,0,0
8498,9,4,690,1,9315.0,7,15,30,2,0,0,1,0,0
8499,8,4,1255,1,7480.0,12,5,30,3,0,0,1,0,0
8500,11,2,305,1,14815.0,14,18,5,0,1,0,0,0,0
8501,8,3,1185,1,12173.0,20,24,30,6,0,1,0,0,0
8502,8,2,1075,2,7664.0,5,15,50,4,1,0,0,0,0
8503,8,4,1560,2,12777.0,17,6,15,3,0,0,1,0,0
8504,9,4,705,1,8837.0,7,27,30,0,0,0,1,0,0
8505,11,3,775,1,10844.0,21,5,10,5,0,1,0,0,0
8506,11,3,800,1,14571.0,6,24,30,4,0,1,0,0,0
8507,3,4,810,1,6093.0,7,15,30,5,0,0,1,0,0
8508,3,4,455,1,7514.0,8,3,35,0,0,0,1,0,0
8509,3,4,195,0,6015.0,14,18,25,5,0,0,1,0,0
8510,11,4,1105,1,12898.0,10,21,0,1,0,0,1,0,0
8511,8,4,1455,1,8792.0,19,6,0,6,0,0,1,0,0
8512,3,2,170,0,4823.0,8,15,30,2,1,0,0,0,0
8513,1,2,160,0,3919.0,5,4,55,4,1,0,0,0,0
8514,3,0,140,0,3597.0,13,5,15,5,0,0,0,1,0
8515,1,1,90,0,2017.0,5,21,45,1,0,0,0,0,1
8516,2,2,170,0,3383.0,23,27,55,3,1,0,0,0,0
8517,1,1,90,0,1965.0,22,18,45,1,0,0,0,0,1
8518,11,4,620,1,10262.0,2,24,15,0,0,0,1,0,0
8519,11,4,745,1,17234.0,16,3,0,6,0,0,1,0,0
8520,11,3,520,1,14178.0,20,6,0,4,0,1,0,0,0
8521,3,4,325,1,5636.0,2,6,0,2,0,0,1,0,0
8522,3,2,175,0,4823.0,18,15,55,0,1,0,0,0,0
8523,8,4,1255,1,7480.0,12,21,30,1,0,0,1,0,0
8524,11,3,1285,1,14571.0,18,6,55,4,0,1,0,0,0
8525,3,1,90,0,13999.0,9,3,10,3,0,0,0,0,1
8526,11,3,1480,1,14151.0,20,18,25,5,0,1,0,0,0
8527,8,2,170,0,6121.0,21,5,5,5,1,0,0,0,0
8528,1,0,135,0,3543.0,8,24,20,4,0,0,0,1,0
8529,8,4,1410,2,10651.0,19,18,45,5,0,0,1,0,0
8530,11,4,1760,2,15129.0,23,21,5,1,0,0,1,0,0
8531,3,4,315,1,6582.0,7,24,15,0,0,0,1,0,0
8532,11,4,425,2,15544.0,5,27,30,0,0,0,1,0,0
8533,3,4,420,1,8574.0,18,27,35,2,0,0,1,0,0
8534,3,1,90,0,4784.0,2,3,30,1,0,0,0,0,1
8535,3,4,425,1,6818.0,5,6,5,2,0,0,1,0,0
8536,11,2,1165,1,25735.0,14,3,5,3,1,0,0,0,0
8537,11,4,1775,2,9483.0,13,4,25,2,0,0,1,0,0
8538,11,4,1025,2,10368.0,19,24,30,0,0,0,1,0,0
8539,9,4,720,1,8073.0,9,15,0,2,0,0,1,0,0
8540,3,3,165,0,4778.0,22,3,10,3,0,1,0,0,0
8541,11,3,520,1,13941.0,20,18,0,5,0,1,0,0,0
8542,11,3,365,1,10844.0,16,5,30,5,0,1,0,0,0
8543,11,3,800,1,10844.0,6,5,30,3,0,1,0,0,0
8544,1,3,145,0,3841.0,9,24,0,4,0,1,0,0,0
8545,11,3,590,1,10844.0,6,15,30,2,0,1,0,0,0
8546,11,4,820,2,8728.0,5,27,10,2,0,0,1,0,0
8547,11,3,1080,1,11467.0,20,5,25,5,0,1,0,0,0
8548,9,4,390,1,15078.0,9,3,0,0,0,0,1,0,0
8549,9,4,510,1,7198.0,17,6,0,3,0,0,1,0,0
8550,8,4,640,1,8372.0,21,24,0,0,0,0,1,0,0
8551,9,4,570,1,7308.0,16,27,0,0,0,0,1,0,0
8552,1,4,270,1,4414.0,8,27,45,2,0,0,1,0,0
8553,3,3,150,0,5224.0,14,18,25,3,0,1,0,0,0
8554,11,2,625,1,7832.0,5,21,45,3,1,0,0,0,0
8555,3,2,165,0,6860.0,1,3,30,1,1,0,0,0,0
8556,9,4,755,1,15136.0,13,3,0,0,0,0,1,0,0
8557,11,4,1665,1,5963.0,16,27,0,2,0,0,1,0,0
8558,8,4,1305,2,8665.0,21,27,30,2,0,0,1,0,0
8559,11,4,1760,2,15129.0,23,21,5,1,0,0,1,0,0
8560,1,3,150,0,3841.0,17,18,10,5,0,1,0,0,0
8561,9,4,930,1,13377.0,10,6,0,4,0,0,1,0,0
8562,11,4,1380,2,16914.0,5,3,25,1,0,0,1,0,0
8563,11,4,1005,1,10262.0,2,6,15,4,0,0,1,0,0
8564,3,3,280,1,5386.0,17,5,35,3,0,1,0,0,0
8565,11,3,450,1,14388.0,21,15,10,2,0,1,0,0,0
8566,11,4,810,2,15129.0,5,27,30,0,0,0,1,0,0
8567,3,4,635,1,6442.0,11,15,55,2,0,0,1,0,0
8568,11,4,1025,2,10368.0,19,6,30,2,0,0,1,0,0
8569,11,4,1670,1,12767.0,15,21,0,3,0,0,1,0,0
8570,11,4,805,1,10262.0,15,6,0,3,0,0,1,0,0
8571,9,4,780,1,7408.0,8,6,0,4,0,0,1,0,0
8572,9,4,660,1,13587.0,10,27,0,3,0,0,1,0,0
8573,8,3,905,1,8891.0,16,15,50,2,0,1,0,0,0
8574,3,4,895,1,5883.0,10,6,35,3,0,0,1,0,0
8575,11,4,1415,1,10262.0,13,27,0,3,0,0,1,0,0
8576,11,3,1415,1,10844.0,21,6,10,4,0,1,0,0,0
8577,11,3,800,1,14781.0,6,5,30,3,0,1,0,0,0
8578,3,0,145,0,6297.0,14,15,40,4,0,0,0,1,0
8579,2,3,150,0,4409.0,22,5,50,3,0,1,0,0,0
8580,8,4,500,2,12383.0,10,6,55,4,0,0,1,0,0
8581,1,1,90,0,2017.0,13,5,15,1,0,0,0,0,1
8582,8,1,850,1,12308.0,19,3,0,0,0,0,0,0,1
8583,1,0,140,0,3384.0,17,18,45,0,0,0,0,1,0
8584,11,2,435,1,9134.0,8,15,55,4,1,0,0,0,0
8585,3,4,325,1,7464.0,2,18,0,5,0,0,1,0,0
8586,9,4,540,1,6093.0,7,27,10,5,0,0,1,0,0
8587,9,4,890,1,15237.0,4,3,0,6,0,0,1,0,0
8588,11,1,85,0,4995.0,7,5,5,5,0,0,0,0,1
8589,8,4,180,0,6934.0,14,24,10,4,0,0,1,0,0
8590,11,3,775,1,13784.0,21,4,10,4,0,1,0,0,0
8591,2,3,155,0,4409.0,10,15,20,5,0,1,0,0,0
8592,9,4,375,1,15898.0,13,27,0,0,0,0,1,0,0
8593,8,4,1560,2,11989.0,17,21,15,1,0,0,1,0,0
8594,1,1,90,0,2017.0,13,6,15,2,0,0,0,0,1
8595,9,4,845,1,11098.0,4,6,55,6,0,0,1,0,0
8596,3,4,480,1,6794.0,17,21,30,1,0,0,1,0,0
8597,11,3,730,1,10844.0,21,5,10,5,0,1,0,0,0
8598,9,4,630,2,8372.0,15,3,5,1,0,0,1,0,0
8599,8,4,180,0,6094.0,14,15,10,2,0,0,1,0,0
8600,3,3,315,1,4565.0,15,5,15,3,0,1,0,0,0
8601,8,4,2280,3,10493.0,5,27,15,0,0,0,1,0,0
8602,8,4,1410,2,9653.0,19,27,45,3,0,0,1,0,0
8603,8,2,1670,2,12305.0,6,18,45,0,1,0,0,0,0
8604,8,2,165,0,6961.0,10,15,0,2,1,0,0,0,0
8605,9,4,395,1,9794.0,6,15,0,2,0,0,1,0,0
8606,9,4,480,1,13377.0,17,27,30,0,0,0,1,0,0
8607,11,4,1005,1,12898.0,2,27,15,0,0,0,1,0,0
8608,9,4,470,1,7155.0,11,27,25,3,0,0,1,0,0
8609,9,4,630,1,13377.0,15,24,0,0,0,0,1,0,0
8610,5,2,170,0,4668.0,11,5,30,1,1,0,0,0,0
8611,3,2,290,1,8110.0,7,3,30,3,1,0,0,0,0
8612,11,2,180,0,4544.0,8,4,20,1,1,0,0,0,0
8613,8,4,1595,2,9653.0,16,27,40,3,0,0,1,0,0
8614,11,3,590,1,14781.0,8,5,25,5,0,1,0,0,0
8615,7,2,170,0,5969.0,11,4,30,1,1,0,0,0,0
8616,1,1,90,0,2017.0,13,4,15,0,0,0,0,0,1
8617,11,3,395,1,14151.0,17,6,0,3,0,1,0,0,0
8618,11,3,730,1,13731.0,16,6,30,4,0,1,0,0,0
8619,11,4,590,1,15400.0,9,3,0,6,0,0,1,0,0
8620,11,3,1520,1,8066.0,9,5,35,3,0,1,0,0,0
8621,11,4,2230,2,21314.0,5,3,40,6,0,0,1,0,0
8622,8,2,700,1,14069.0,11,3,5,3,1,0,0,0,0
8623,11,1,90,0,2470.0,15,15,50,4,0,0,0,0,1
8624,3,3,155,0,4804.0,20,24,20,2,0,1,0,0,0
8625,8,2,425,1,9029.0,5,15,50,4,1,0,0,0,0
8626,3,3,155,0,4804.0,4,5,40,3,0,1,0,0,0
8627,11,4,1195,2,15129.0,23,5,5,3,0,0,1,0,0
8628,3,1,85,0,2754.0,19,24,5,6,0,0,0,0,1
8629,11,3,665,1,13364.0,21,4,10,4,0,1,0,0,0
8630,3,3,280,1,6933.0,17,24,35,6,0,1,0,0,0
8631,11,4,810,2,15129.0,23,18,5,5,0,0,1,0,0
8632,9,4,455,1,11200.0,11,6,25,4,0,0,1,0,0
8633,11,1,85,0,3210.0,2,15,55,2,0,0,0,0,1
8634,11,1,90,0,8040.0,10,18,20,1,0,0,0,0,1
8635,11,4,830,2,10919.0,14,6,35,4,0,0,1,0,0
8636,3,4,515,1,6442.0,7,27,35,3,0,0,1,0,0
8637,3,4,195,0,4729.0,14,4,20,4,0,0,1,0,0
8638,3,4,625,1,6442.0,11,3,55,0,0,0,1,0,0
8639,1,3,140,0,3841.0,22,6,20,4,0,1,0,0,0
8640,8,4,1410,2,10441.0,19,6,45,2,0,0,1,0,0
8641,9,4,660,1,13587.0,10,6,0,6,0,0,1,0,0
8642,11,3,1080,1,11467.0,20,15,25,2,0,1,0,0,0
8643,3,0,135,0,7295.0,13,3,20,6,0,0,0,1,0
8644,1,0,135,0,3597.0,9,5,45,5,0,0,0,1,0
8645,9,4,755,1,7787.0,6,5,40,3,0,0,1,0,0
8646,3,4,860,1,14871.0,6,3,40,0,0,0,1,0,0
8647,3,0,165,0,3540.0,15,15,40,5,0,0,0,1,0
8648,3,4,940,1,6442.0,6,6,50,6,0,0,1,0,0
8649,2,2,165,0,3383.0,11,24,10,0,1,0,0,0,0
8650,2,3,150,0,4409.0,22,18,50,3,0,1,0,0,0
8651,3,0,140,0,3850.0,7,5,55,3,0,0,0,1,0
8652,9,4,555,1,8018.0,13,24,15,0,0,0,1,0,0
8653,11,3,1120,1,11467.0,20,4,25,4,0,1,0,0,0
8654,5,2,170,0,4668.0,11,6,30,3,1,0,0,0,0
8655,11,4,1525,2,13922.0,17,24,35,0,0,0,1,0,0
8656,8,1,80,0,3625.0,6,5,20,2,0,0,0,0,1
8657,2,3,150,0,5989.0,19,18,55,5,0,1,0,0,0
8658,3,2,170,0,4423.0,4,21,0,6,1,0,0,0,0
8659,11,4,195,0,9564.0,9,18,50,1,0,0,1,0,0
8660,11,3,1545,1,8529.0,16,6,30,4,0,1,0,0,0
8661,8,3,155,0,4145.0,20,6,45,3,0,1,0,0,0
8662,3,3,155,0,4804.0,17,5,15,1,0,1,0,0,0
8663,3,4,490,1,6938.0,14,6,20,6,0,0,1,0,0
8664,11,2,1420,1,14815.0,8,3,0,0,1,0,0,0,0
8665,9,4,705,1,15077.0,7,3,30,0,0,0,1,0,0
8666,11,4,560,2,13014.0,9,15,40,5,0,0,1,0,0
8667,8,3,875,2,11201.0,5,6,50,4,0,1,0,0,0
8668,11,3,1295,1,12692.0,20,6,25,3,0,1,0,0,0
8669,9,4,385,1,9646.0,9,6,45,6,0,0,1,0,0
8670,11,4,335,1,16079.0,22,24,50,4,0,0,1,0,0
8671,8,3,1555,2,6117.0,9,15,10,2,0,1,0,0,0
8672,9,4,615,1,6795.0,15,6,15,4,0,0,1,0,0
8673,8,1,80,0,3100.0,21,6,5,6,0,0,0,0,1
8674,11,4,620,1,15851.0,2,5,15,3,0,0,1,0,0
8675,5,0,135,0,3687.0,7,6,5,3,0,0,0,1,0
8676,3,2,180,0,4990.0,16,4,55,2,1,0,0,0,0
8677,11,4,1425,1,15554.0,19,5,15,3,0,0,1,0,0
8678,9,4,795,1,9526.0,6,15,0,5,0,0,1,0,0
8679,3,4,195,0,6015.0,5,18,35,5,0,0,1,0,0
8680,8,3,590,2,10676.0,12,5,0,5,0,1,0,0,0
8681,11,4,1100,1,12898.0,18,27,15,0,0,0,1,0,0
8682,11,4,1760,2,15129.0,23,27,5,0,0,0,1,0,0
8683,9,4,465,1,13378.0,11,21,30,3,0,0,1,0,0
8684,1,3,145,0,4174.0,9,6,0,6,0,1,0,0,0
8685,9,4,455,1,9103.0,11,21,25,1,0,0,1,0,0
8686,3,0,140,0,3850.0,7,6,55,4,0,0,0,1,0
8687,5,4,190,0,6216.0,14,6,40,4,0,0,1,0,0
8688,5,3,385,1,8610.0,17,4,0,4,0,1,0,0,0
8689,11,3,1005,1,10539.0,17,6,0,3,0,1,0,0,0
8690,3,4,625,1,6674.0,11,3,55,1,0,0,1,0,0
8691,9,4,780,1,7618.0,8,24,0,0,0,0,1,0,0
8692,3,2,175,0,3943.0,0,21,30,6,1,0,0,0,0
8693,5,2,155,0,11913.0,16,24,0,6,1,0,0,0,0
8694,3,2,170,0,6860.0,18,3,55,1,1,0,0,0,0
8695,11,4,810,2,13292.0,5,6,30,4,0,0,1,0,0
8696,9,4,795,1,17057.0,2,3,15,0,0,0,1,0,0
8697,11,4,810,2,13014.0,5,27,30,3,0,0,1,0,0
8698,8,4,2170,2,11552.0,7,3,5,6,0,0,1,0,0
8699,3,0,145,0,6297.0,11,3,35,1,0,0,0,1,0
8700,3,0,145,0,4332.0,11,24,35,6,0,0,0,1,0
8701,8,4,170,0,5674.0,5,21,10,3,0,0,1,0,0
8702,9,4,730,1,10711.0,7,21,5,1,0,0,1,0,0
8703,11,3,505,1,11467.0,9,4,35,4,0,1,0,0,0
8704,8,3,1335,2,12434.0,16,5,50,2,0,1,0,0,0
8705,8,4,185,0,5201.0,18,24,5,0,0,0,1,0,0
8706,5,2,155,0,4878.0,17,18,0,5,1,0,0,0,0
8707,11,4,1375,2,13014.0,5,6,30,3,0,0,1,0,0
8708,1,0,135,0,3597.0,8,6,20,3,0,0,0,1,0
8709,8,2,1580,2,12599.0,8,3,50,6,1,0,0,0,0
8710,11,3,1660,1,10844.0,18,24,55,4,0,1,0,0,0
8711,11,4,1005,1,12898.0,2,21,15,1,0,0,1,0,0
8712,3,2,170,0,3943.0,13,21,0,4,1,0,0,0,0
8713,9,4,750,1,7198.0,13,6,0,4,0,0,1,0,0
8714,1,3,315,1,4963.0,15,18,5,5,0,1,0,0,0
8715,3,2,170,0,12649.0,16,3,55,3,1,0,0,0,0
8716,9,4,450,1,17267.0,8,3,0,0,0,0,1,0,0
8717,11,4,715,1,12373.0,7,5,5,3,0,0,1,0,0
8718,11,2,785,1,13502.0,11,3,40,6,1,0,0,0,0
8719,9,4,440,1,11622.0,11,21,30,3,0,0,1,0,0
8720,1,3,140,0,5515.0,22,3,20,6,0,1,0,0,0
8721,11,3,1080,1,9314.0,20,15,25,2,0,1,0,0,0
8722,9,4,520,1,11789.0,10,6,20,2,0,0,1,0,0
8723,3,2,170,0,4823.0,20,4,0,1,1,0,0,0,0
8724,8,4,1210,2,10467.0,13,6,15,2,0,0,1,0,0
8725,9,4,480,1,7408.0,13,6,0,2,0,0,1,0,0
8726,8,4,1640,1,7480.0,6,15,5,5,0,0,1,0,0
8727,1,3,140,0,3841.0,22,24,20,2,0,1,0,0,0
8728,1,0,140,0,3543.0,17,18,45,5,0,0,0,1,0
8729,8,4,2280,3,10493.0,5,24,15,0,0,0,1,0,0
8730,9,4,455,1,9103.0,11,27,25,0,0,0,1,0,0
8731,11,3,345,1,10844.0,14,5,5,2,0,1,0,0,0
8732,3,2,170,0,4823.0,20,6,0,4,1,0,0,0,0
8733,2,2,165,0,4482.0,23,24,25,6,1,0,0,0,0
8734,11,3,1655,1,8529.0,6,6,30,4,0,1,0,0,0
8735,8,4,180,0,7931.0,14,3,10,6,0,0,1,0,0
8736,11,3,865,1,9663.0,18,18,55,5,0,1,0,0,0
8737,11,4,560,2,10368.0,9,6,40,6,0,0,1,0,0
8738,8,3,590,2,10151.0,12,18,0,5,0,1,0,0,0
8739,1,0,140,0,3543.0,17,27,45,0,0,0,0,1,0
8740,9,4,390,1,7530.0,19,6,0,6,0,0,1,0,0
8741,9,4,455,1,6805.0,14,5,55,3,0,0,1,0,0
8742,4,2,175,0,3419.0,7,18,45,1,1,0,0,0,0
8743,2,2,170,0,7120.0,23,6,55,4,1,0,0,0,0
8744,11,3,1075,1,14151.0,17,21,0,1,0,1,0,0,0
8745,8,1,80,0,3100.0,6,21,20,4,0,0,0,0,1
8746,11,3,1285,1,12121.0,17,24,0,4,0,1,0,0,0
8747,1,1,90,0,2017.0,5,5,45,2,0,0,0,0,1
8748,1,1,90,0,2647.0,5,15,45,5,0,0,0,0,1
8749,3,4,320,1,6147.0,17,6,5,4,0,0,1,0,0
8750,11,4,600,2,14237.0,18,6,25,6,0,0,1,0,0
8751,11,3,730,1,13044.0,21,6,10,4,0,1,0,0,0
8752,11,4,1005,1,15554.0,2,18,15,5,0,0,1,0,0
8753,1,2,170,0,4423.0,9,4,30,2,1,0,0,0,0
8754,8,4,640,1,8372.0,21,6,0,3,0,0,1,0,0
8755,11,3,1655,1,10844.0,20,18,0,5,0,1,0,0,0
8756,5,3,1550,1,9555.0,17,18,0,5,0,1,0,0,0
8757,8,4,970,2,8839.0,17,15,15,2,0,0,1,0,0
8758,8,3,1830,2,10151.0,12,5,0,2,0,1,0,0,0
8759,8,3,1210,2,11432.0,9,5,25,3,0,1,0,0,0
8760,1,2,170,0,4319.0,9,15,30,0,1,0,0,0,0
8761,8,3,1830,2,9626.0,12,6,0,3,0,1,0,0,0
8762,8,3,1615,1,10623.0,17,18,30,5,0,1,0,0,0
8763,11,4,195,0,9564.0,11,18,0,3,0,0,1,0,0
8764,11,3,400,1,14781.0,14,5,5,3,0,1,0,0,0
8765,11,2,180,0,7229.0,8,15,20,2,1,0,0,0,0
8766,3,4,480,1,5684.0,17,27,30,3,0,0,1,0,0
8767,11,3,1655,1,14388.0,5,18,45,5,0,1,0,0,0
8768,1,2,170,0,5515.0,9,18,30,3,1,0,0,0,0
8769,11,3,1540,1,12692.0,20,6,25,4,0,1,0,0,0
8770,11,3,575,1,9314.0,9,5,35,5,0,1,0,0,0
8771,1,3,150,0,3873.0,17,15,10,5,0,1,0,0,0
8772,1,3,140,0,4807.0,22,21,20,6,0,1,0,0,0
8773,9,4,615,1,14848.0,9,27,0,3,0,0,1,0,0
8774,3,4,425,1,6171.0,5,24,5,2,0,0,1,0,0
8775,1,1,90,0,1965.0,13,24,15,0,0,0,0,0,1
8776,11,3,690,1,10539.0,9,6,35,4,0,1,0,0,0
8777,2,2,165,0,4483.0,11,6,10,6,1,0,0,0,0
8778,9,4,795,1,8371.0,6,27,0,2,0,0,1,0,0
8779,11,4,870,1,15764.0,13,3,55,0,0,0,1,0,0
8780,11,3,425,1,10844.0,16,5,30,3,0,1,0,0,0
8781,8,3,765,2,11642.0,16,18,50,5,0,1,0,0,0
8782,3,2,170,0,4423.0,4,4,0,2,1,0,0,0,0
8783,5,2,170,0,4878.0,9,15,45,5,1,0,0,0,0
8784,1,1,90,0,2227.0,13,5,15,3,0,0,0,0,1
8785,11,3,1545,1,10844.0,16,15,30,2,0,1,0,0,0
8786,2,3,150,0,4107.0,19,4,55,0,0,1,0,0,0
8787,5,3,1660,1,11262.0,7,24,10,6,0,1,0,0,0
8788,11,4,1355,1,10262.0,14,6,0,2,0,0,1,0,0
8789,11,2,175,0,4544.0,15,18,15,5,1,0,0,0,0
8790,11,2,185,0,6144.0,18,24,55,4,1,0,0,0,0
8791,4,2,175,0,5706.0,7,15,45,4,1,0,0,0,0
8792,11,2,390,1,5853.0,5,15,50,4,1,0,0,0,0
8793,11,3,860,2,10118.0,6,21,30,1,0,1,0,0,0
8794,8,3,1200,2,14687.0,9,5,25,5,0,1,0,0,0
8795,9,4,465,1,9254.0,11,27,30,0,0,0,1,0,0
8796,11,4,1125,2,10368.0,9,6,40,6,0,0,1,0,0
8797,11,3,400,1,14571.0,14,6,5,3,0,1,0,0,0
8798,11,2,175,0,7229.0,15,6,15,6,1,0,0,0,0
8799,3,4,860,1,6093.0,6,6,40,3,0,0,1,0,0
8800,9,4,780,1,16023.0,8,3,0,1,0,0,1,0,0
8801,3,0,140,0,3597.0,14,6,45,3,0,0,0,1,0
8802,11,3,1015,1,8824.0,6,24,30,6,0,1,0,0,0
8803,3,4,345,1,7060.0,2,3,0,1,0,0,1,0,0
8804,11,3,1160,1,14231.0,13,24,55,6,0,1,0,0,0
8805,11,2,185,0,4544.0,18,24,55,2,1,0,0,0,0
8806,11,4,1665,1,16289.0,15,3,5,1,0,0,1,0,0
8807,3,3,165,0,6565.0,10,3,10,6,0,1,0,0,0
8808,3,0,140,0,3597.0,14,21,45,4,0,0,0,1,0
8809,8,4,765,1,7480.0,20,5,40,2,0,0,1,0,0
8810,5,3,1065,1,9922.0,17,5,0,3,0,1,0,0,0
8811,11,2,180,0,7229.0,17,27,45,0,1,0,0,0,0
8812,11,4,995,2,14300.0,20,15,0,5,0,0,1,0,0
8813,11,4,1570,1,12242.0,2,27,15,2,0,0,1,0,0
8814,9,4,455,1,10678.0,11,24,25,0,0,0,1,0,0
8815,9,4,780,1,9450.0,8,27,0,0,0,0,1,0,0
8816,3,3,160,0,4174.0,21,4,25,1,0,1,0,0,0
8817,11,2,180,0,4544.0,7,4,10,1,1,0,0,0,0
8818,3,3,280,1,5386.0,17,15,35,2,0,1,0,0,0
8819,11,4,1430,2,15129.0,19,24,10,4,0,0,1,0,0
8820,3,4,490,1,6412.0,14,15,20,5,0,0,1,0,0
8821,11,4,1760,2,15339.0,23,27,5,3,0,0,1,0,0
8822,11,2,165,0,7229.0,2,24,0,6,1,0,0,0,0
8823,5,2,170,0,4878.0,9,6,45,6,1,0,0,0,0
8824,2,3,155,0,3807.0,10,4,20,1,0,1,0,0,0
8825,11,4,1145,1,12373.0,17,18,30,5,0,0,1,0,0
8826,11,3,570,1,14571.0,14,6,5,3,0,1,0,0,0
8827,11,4,520,1,10262.0,19,6,45,4,0,0,1,0,0
8828,11,4,1325,1,10577.0,20,6,55,4,0,0,1,0,0
8829,5,1,1560,1,12395.0,20,3,55,0,0,0,0,0,1
8830,1,3,155,0,3841.0,6,27,55,5,0,1,0,0,0
8831,2,4,470,1,8759.0,7,6,55,2,0,0,1,0,0
8832,3,4,645,1,7738.0,4,21,45,3,0,0,1,0,0
8833,3,4,630,1,7503.0,15,18,0,5,0,0,1,0,0
8834,3,4,845,1,5883.0,11,6,25,2,0,0,1,0,0
8835,11,3,800,1,12692.0,20,6,25,4,0,1,0,0,0
8836,3,2,170,0,4823.0,8,15,30,0,1,0,0,0,0
8837,1,1,90,0,2017.0,5,27,45,0,0,0,0,0,1
8838,8,4,1180,2,8603.0,12,6,0,4,0,0,1,0,0
8839,11,2,175,0,5769.0,11,21,10,4,1,0,0,0,0
8840,11,3,1400,1,12681.0,18,4,55,4,0,1,0,0,0
8841,1,2,160,0,3625.0,5,24,55,0,1,0,0,0,0
8842,3,4,975,1,8854.0,9,5,15,3,0,0,1,0,0
8843,3,1,90,0,2754.0,2,15,35,2,0,0,0,0,1
8844,8,4,555,1,8372.0,10,6,0,4,0,0,1,0,0
8845,11,4,1235,1,10262.0,16,6,0,4,0,0,1,0,0
8846,8,0,135,0,10810.0,11,3,40,6,0,0,0,1,0
8847,3,0,145,0,3540.0,5,15,15,5,0,0,0,1,0
8848,11,2,185,0,8016.0,18,6,55,3,1,0,0,0,0
8849,3,2,170,0,6860.0,10,3,30,1,1,0,0,0,0
8850,2,4,340,1,6451.0,16,27,45,5,0,0,1,0,0
8851,11,3,1120,1,13067.0,20,5,25,2,0,1,0,0,0
8852,11,3,1500,1,11467.0,17,5,0,2,0,1,0,0,0
8853,8,3,795,1,10203.0,10,5,0,3,0,1,0,0,0
8854,2,3,150,0,4082.0,22,3,50,1,0,1,0,0,0
8855,8,4,500,2,13276.0,10,21,55,1,0,0,1,0,0
8856,11,2,420,2,23001.0,8,3,55,1,1,0,0,0,0
8857,11,3,1550,1,10844.0,18,6,55,3,0,1,0,0,0
8858,3,2,175,0,4990.0,18,27,55,3,1,0,0,0,0
8859,11,2,550,1,10037.0,5,3,50,1,1,0,0,0,0
8860,11,3,520,1,14388.0,20,5,0,2,0,1,0,0,0
8861,3,2,170,0,7303.0,16,24,55,6,1,0,0,0,0
8862,8,4,1305,2,12287.0,21,3,30,6,0,0,1,0,0
8863,11,3,400,1,10844.0,14,6,5,3,0,1,0,0,0
8864,11,1,90,0,4995.0,10,24,20,4,0,0,0,0,1
8865,9,4,440,1,9794.0,11,27,40,0,0,0,1,0,0
8866,3,3,240,1,4226.0,6,6,20,3,0,1,0,0,0
8867,3,4,845,1,7318.0,11,21,30,3,0,0,1,0,0
8868,11,3,735,1,8529.0,20,6,0,4,0,1,0,0,0
8869,8,3,1830,2,9416.0,12,6,0,4,0,1,0,0,0
8870,11,4,1620,2,11507.0,9,6,35,2,0,0,1,0,0
8871,8,3,970,2,9920.0,16,4,45,4,0,1,0,0,0
8872,9,4,540,1,7038.0,7,18,10,5,0,0,1,0,0
8873,4,4,355,1,4959.0,7,6,0,2,0,0,1,0,0
8874,11,1,85,0,5678.0,7,6,5,4,0,0,0,0,1
8875,11,2,180,0,7229.0,8,6,20,4,1,0,0,0,0
8876,11,3,425,1,7064.0,16,4,30,4,0,1,0,0,0
8877,3,2,170,0,4823.0,8,4,30,1,1,0,0,0,0
8878,11,3,365,1,14571.0,16,24,30,4,0,1,0,0,0
8879,3,3,165,0,4148.0,9,27,35,2,0,1,0,0,0
8880,8,3,920,2,13873.0,10,24,0,4,0,1,0,0,0
8881,11,4,1415,1,10262.0,13,24,0,0,0,0,1,0,0
8882,11,4,1430,2,15129.0,19,21,10,1,0,0,1,0,0
8883,9,4,830,1,6645.0,11,4,40,2,0,0,1,0,0
